text,jokeRateCount
"Un dia una señora se yevo a sus 3 hijos a la tortilleria se yamaban pedo,mugre y sal entonces la señora le dijo pedo ve a comprar tortillas de maiz fue lalala no regrsaba le dijo a mugre que lo buscara y tampoco regreso le dijo a sal y tampoco regreso entonces la mama grito pedo y el sañor de la tortilleria fuchila luego grito mugre y el dijo ahi perdon luego grito sal y el dijo ahh si tome si tenemos sal jajajaja......",0
Una vez la mama de peito mando a pepito a traer huevos y pepito vio un dubalin y mejor comprp el dubalin y llego con su mama y le dijo la mama a pepito y los huveos me compre una bubalin yentonces dijo la mama de pepito debuelbe ese dubalin y enonces dijo pepito a dubalin no lo cambio por nada dubalin.,0
¿Cual es el colmo de los colmos? Que un mudo le diga a un sordo que un ciego les esta espiando y que un minusvalido les este persiguiendo. Ja ja ja.,0
Se abre el telon i se ve un culo azul como se dize la serie : ver-ano azul.,0
Que le dice una pared a otra pared?? nos encontramos en la esquina jajajajaaa.......,0
QUE LE DIJO UN CABLE AL OTRO CABLE AQUI ESTAN LOS INTOCABLES .,0
QUE LE DICE UN GUSANO A OTRO VAMOS A DAR LA VUELTA A LA MANZANA JA JA JA JA JA JA JA JA JA.,0
Era una vez un leon q llama a todos los animales xq tenia mucha ambre entonces los pone a contar chistaes y con un solo animal q no se ria lo mata entonces. el primero en pasa es el chango y se abienta un chiste tan bueno q asta el leon se carrcajea.. el segundo en pasar es la jirafa y tambien se abienta un chiste q todos se sueltan riendo menos la tortuga entonces ya la matan... el ultimo en pasar es el tucan y cuenta un chiste tan malo pero tan malo q nadie se riie entonces la tortuga se ataca d la risa y la boltean a ber y le dicen... ps de q te riies.... es q ya le entendi al chiste d la jirafa.... jajajaja.,0
Primer acto:sale un hombre avientando una torta al cielo.seundo acto:sale el mismo hombre avientando la misma torta al cielo.tercer acto:sale el mismo hombre avientando la misma torta al cielo.como se llamo la obra?las tortas no ban al cielo.,0
Una señora entra a un negosio y pregunta cuanto sale esta estufa 100 pesos señora esto es una estafa no señora una estufa.,0
"Un omnibus,escolar es para 42 personas. hay 5 personas 1 parada:entran 15 y bajan 10 2 parada:entran 20 y bajan 2 3 parada:entran 35 y bajan 20 y la preguna es 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 26 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 ¿cual es el nombre de la abuela de shakira? .",0
"Era ase una ves cuatro hombres Michael Jordan, El Hombre Mas Inteligente Del Mundo y otros mas ivan en una avion escapandose de caer al mar avian 3 paracaidas, el primero en tirarse del avion fue Michael Jordan para enseñar a los chicos a jugar basquet, el segundo fue el hombre mas inteligente del mundo para enseñar mas a las personas sobre la historia, luego los otros dos se kedaron ablando uno dijo: tirate vos, yo me voy al cielo con Dios, peroo no hay dos paracaidas mas, ¿no eran 3? el hombre mas inteligente del mundo se tiro con una MOCHILA DE CARGA xDDD...",0
Muy buena idea lo de decirle al gigante que no te comiera que tenias una mujer y dos hijos. ahora nos comera a ti a mi y a los niños!!.,0
"Estaba un hombre saliendo de un juicio y le llamo la mujer que tal ha ido el jucio dijo la mujer , manolo le contesto me han dicho 5 años de fianza o6000 euros le dijo la mujer pues coje los 6000 euros . ji ji ji.",0
Primer acto:sale un señor vendiendo tortas.segundo acto:sale el mismo señor vendiendo tortas.tercer acto:sale el mismo señor pero vendiendo tacos.como se llamo la obra? el extortista.,0
COMO SE DICE MECHERO EN JAPONES? SACA LLAMA .,0
"Habia una vez una niña le dice a la mama, mama mi hermanito tiene el pipi como un chito y la mama le dijo si hija es chiquito y la niñita dijo y salado tambien jajajajajajajajijijijiji.",0
"Habia una vez un lorito y entonces se le escapo al dueño,un dia paso por alpie de un niño y el niño iba cantando yoyoyoyoyoyoyoyo entonces selo grabo, luego paso por don de un señor que vendi tomates y dijo por venta tomates de mil entonces el lorito se lo grabo,luego paso por alpie de un borracho y el borracho dijo con una cuchilla de afeitar y el lorito se lo grabo,entonces un dia mataron al dueño y el policia dijo lorito quien mato al señor y el lorito dijo yoyoyoyoyo y el policia dijo porque lo mataste y el loro dijo por vender tomates a mil y el policia dijo y con que lo mataste y el loro dijo con una cuchilla de afeitarrrr entonces se fue y el policia descuidado y no lo vio y al ratico lo vio y dijo venga carajo para aquiiiiiiiii.",0
"Habia una vez una señora que tenia un perro que se llamaba mistetas.Un dia se le perdio el perro,y le dijo a un polizia:-a visto a mis tetas? Y le dice el polizia:no pero me gustaria verlas.",0
"Una mujer fue al mercado a comprar unas palmas y cuando iba saliendo se cayo y unos muchachos le -la ayudamos a levantarse-y la mujer dijo -si ayudenme con las palmas y los mucha chos empesaron a aplaudir hea,hea,hea. .",0
"Hay una señora q tiene 3 hijos memeo, mecago y mecague ella manda a memeo a comprar pan, y no vuelve luego manda a mecago y mecague a comprar carne, y no vuelven, entonces la señora toma un taxi, abre la ventana y grita memeo, memeo y el taxista le dice aguanta señora, aguante luego la señora dice mecago, mecago y el taxista le dice aguante señora, aguante y la señora dice mecage,mecage y el taxista bajese señora, bajese.",0
Un hombre estaba hablando por telefono con su mujer y viene un ladron y le roba el telefono hablando y el ladron le dice:toma tu mujer es insoportable..,0
"Esto era un niño tan feo tan feo tan feoooooooooo!! que cuando nació los medicos, le dijeron a la madre, tiralo por la ventana y si vuela es murcielago!!.",0
Etan muchos ceros en una fiesta de ceros y aparece un ocho y le dicen los ceros tu que aces aqui esque me apeta el cinturon .,0
IBAN DO GLOBOS EN EL DESIERTO Y EL GLOBO LE DISE AL OTRO GLOBO CUIDADO CO EL CACTUS QUE CACTUSSSSSSSSSSSSSSSSSSSSSSSSSSS.,0
El de abajo se la come XD.,0
Habia una ves un gey en la plya en eso caminando se encuentra una lampara la frota y sale un jenio y dice-te cumplire tres deseos el gey dise-quiero tener una casa aqui en la playa grandotototota! coisedido dise el genio-ay!ay! dise el gey y luego dise-deseo tener puros hombres guapos y calotes consedido dise el jenio luego dise el gey-ay!ay! me quiero morir! consedido dise el jenio.,0
Como se dice pañuelo en chino limpia mocitos.,0
La trini dice caca jajajajajajjajajajajajaj caca pudin.,0
Que le dice un espagueti a otro espagueti : mi cuerpo pide salsa mi cuerpo pide salsa.,0
Era una mujer tan tonta tan tonta que se mira en el espejo i dice?? yo a esta la conozco jajajajajajajaja ¿LO AS PILLAOOO?? .,0
"Esto es un matrimonio que estba en la cama y le dice el marido a la mujer: -Marina,deja que te muerda una teta. Y dice la mujer:no que es semana santa y no se pede comer carne. Y le dice el marido:-pues entonces el higo k es fruta. jajajjaja XD XD (el higo es el xoxo) .",0
Era un niño tan feo ke cuando nacio envez de llorar el niño lloraron los medico era un niño tan feo que cuando fue a comprarse una mascara le dieron solo la gomilla.,0
Cual es el colmo de un pitufo?que venga un policia y le diga:alto.,0
Por que mandan el cuaderno al manicomio porque esta rayado.,0
Diga muxas veces:monja .,0
Se abre el teelon i saale una gordaa i un flaaco...(se cierra el teelon) se abree otra vez el teelon ii salee la goorda...¿coomo se llama laa peliicula? LO QUE EL VIIENTO SE LLEVO Y LO QUE NO PUDO SE LO DEJO...JAJJAJAJA!!!!.,0
K le dijo una dona glaciada a una que no es glaciada? que desglaciada.,0
Por que el tigre de kellogs esta triste.Porque choco krispi.,0
Como se dice niño desnudo cayendo al agua chichi chulon chungulun.,0
Porque esta llorando el moco? R:porque se lo sonaron.,0
porque los chinos cierran los ojos primero de abrir la crema !!!! porque se llama nivea.,0
Que le dice un bombon a otro?? es el bombon asesino.,0
"Habia una señora que tenia un loro y siempre pasaba por ahi un pelado... y el loro le decia:pelado,pelado!!!!! y el pelado le decia:no me digas mas haci por que te voy a meter la cabeza en el inodoro!!!!!!!!!!!!! y el loro le seguia diciendo:pelado,pelado!!! y el pelado le seguia diciendo:no me digas mas haci por que te voy a tirar por el inodoro!!!!! y...una vez mas le dijo lo mismo...hasta que el pelado lo tiro al loro por el inodoro y el loro dijo:ayuda!!!!! que esta lloviendo...ayuda,ayuda!!que esta tronando!!!ayuda,ayuda!!!!que esta cayendo piedras!!!!!.",0
Un codicioso le habla a dios y le dice:dios cuanto es parati un segundo y dios le responde: 1000 años y cunto es parati un centavo 1000 pesos entonces me das un centavo esperame un segundo.,0
Estaba una mujer tan fea tan fea que fue a una tienda de mascaras y solo le dieron elastico..jaja!.,0
K le dijo una flor a otra flor? nos dejaron plantadas.,0
¿que le dice un globo al otro ? respuesta ¡¡cuidado con el cactussssssssss!!!!!!! .,0
Como se dice tengo sed en japones: 'kiro mas awa'.,0
Habia una vez un niño que fue a mear una palmera y la palmera le dijo tan chico y orinando los arboles y el le dijo y tu tan grande y mostrando los cocos.,0
Cual es el colmo de un policia . que tiene dos esposas jajajajaaaaaaaaaaaaaaaaa.,0
"Estaba el rei,la reina,el principe felipe,y la princesa leticia comiendo como normal mente se dia era el dia de los inocentes entonces felipe le pregunta a su muger leticia:¿mañana comemos filetes? y le contesta:si.Luego le pregunta a su madre:mañlana comemos espaguetis,y le contesta:si bale.Luego li hiba a preguntar a su padre:¿mañana comemos...? y le contesta:PORKE NO TE CALLASSSSSSSS!!!!!!!!!!!!!! MUY BUENO JAJAJA.",0
Se abre el telon y se ve a Bob Esponja rezando el rosario con un hábito de monja.Se cierra el telón. ¿Como se llama la pelicula?... Bob es monja.,0
¿que le dijo un vaso a otro vaso? -que vasó.,0
Q le dice un techo a otro techo: Techo de menos jaja.,0
MAMA EL LA ESCUELA ME DICEN LOCOS . Y LAMAMA LE DICE QUIEN HIJITO LAS ARDILLAS.,0
Que le dice un timbre a una persona:si me tocas qrito.,0
Un hombre va a un restaurante chino...viene el mozo chino y le dice:si que quiele señol.....(el hombre le dice)quiero la especialidad de la casa(el chino le dice:) calne en lata(el hombre le dice )bueno. El chino le trajo carne el lata como habia pedido....al otro dia otra vez el hombre pidio carne en lata.....al otro dia lo mismo cuando el chino le dice ....no puedo selvile eso..(el hombre le dice ) porque??(y el chino le dice porque la lata esta teniendo latoncitos CHICOS Y CHICAS NO LO VAN A ENTENDER...DEJEN SUS COMENTARIOS Y LES EXPLICOO ;) .,0
"-¿A ti qué es lo que más te molesta, la ignorancia o la indiferencia? -¡Ni lo sé ni me importa!.",0
"¿Cual es el colmo de un jardinero? Que su mujer se llame Rosa,que su hija se llame Margarita y que el se llame Gerano..",0
¿que le dice el timbre al dedo? ¡no me toques porque grito!.,0
"Una niña iba saliendo de la escuela y dijo vendrá mi papá o mi mamá? Si viene mi papá no hay problema pero si viene mi mamá hay 2 posibilidades, que me invite a comer o de que no mi invite, si no me invita no hay problema pero si me invita hay 2 posibilidades, que me enamore de alguien o de que no me enamore, si no me enamoro no hay problema pero si me enamoro hay 2 posibilidades, de que ni me pele o que me invite a salir, si no me pela no hay problema pero si me invita a salir hay 2 probabilidades, que solo quiera platicar o que los 2 formamos familia en un futuro, si solo quiere platicar no hay problema pero si quiere formar familia porque le gusto, chin le quería seguir pero lo bueno que llego mi papá .",0
"HABIA UNA VEZ UN NIÑITO QUE IBA A SU PRIMER DIA DE CLASES, EL NIÑO SE LLAMABA MISS TETAS UN DIA EL NO TENIA CON QUIEN JUGAR Y LE DIJO A LA SEÑORITA ,LA SEÑORITA LE DIJO AL CURSO ¿QUIEN QUIERE JUGAR CON MISS TETAS? XDXDXD .",0
Como se dice tengo sed en japones: 'kiro mas awa' jajajaaaa .,0
"Pues esto va de k en una academia de policias el profesor le enseña la foto de un delincuaente a un estudiante y le ice el profesor, haber como reconocerias a este delincuente y dice el estudiante, muy facil solo tiene una oreja y dice pos claro esk esta de perfil, algo defeccionado se la enseña a otro y dice haber como reconocerias a este pos muy facil solo tiene un ojo y todo cabreado le dice a uno asi todo decepcionado le dice haber como reconocerias a este hombre pos muy facil lleva lentillas el profe se sorprende mira los informes del delincuente y dice o sisisi como lo sabias y dice muy facil con un ojo y una sola oreja no puede llevar gafas.",0
Se abre el telon y aparecen 5 chicas en pompa¿Como se llama la pelicula? DALAS XD.,0
Este era un seÑor que se iva a ir en taxi o camion y penso si me voy en taxi no hay ningun problema pero se me voy en camion hay 2 posbilidades que me toque con un hombre o con una mujer si me toca con un homre no hay ningun problema pero si me toca con una mujer hay 2 posibilidades que me enamore o que no me enamore si no me enamoro no hay ningun problema pero si me enamoro hay 2 posibilidades que seamos novios o que no seamos novios si no somos novios no hay ningun problema pero si somos novios hay 2 posibilidades que nos casemos o que no nos casemos si no nos casamos no hay ningun problema pero si nos casamos hay 2 posibilidades que tengamos un hijo si no tenemos un hijo no hay ningun problema pero si tenemos un hijo hay 2 posibilidades que sea hombre o que sea mujer si es mujer no hay ningun problema pero si es hommbre hay 2 posibilidades que sea licenciado o que sea arquitecto si es licenciado no hay ningun problema pero si es arquitecto hay 2 posibilidades que nos construya una casa o que nos construya una casa si no nos construye una casa no hay ningun problema pero si no la construye hay 2 posibilidades que se nos caiga o que no se nos caiga si se nos cai ai 2 posibilidades que no muramos o que no nos muramos si no nos morimos no hay ningun problema pero si nos morimos hay 2 posibilidades que vallamos al infierno o que vallamos al cielo si vamos al cielo no hay ningun problema pero si vamos infierno !!!HAY NO MEJOR ME VOY EN TAXI!!!.,0
"La profesora le dices a sus alumnos que no se tienes que dicer pedrito,juancito nada que tenga ito el ultimo alumno se llamaba agapito pero no podia decir ito y dijo:agaputo.",0
"¿Cómo te sacarías un moco con cinco dedos? (ahora te pones los dedos alrededor de la nariz, como sujetándola) -¡Sal!, estas rodeado..",0
Una mujer estaba esperando el colectivo y un hombre se le acerca y le pregunta:- que tengo que tomar para ir al cementerio y la mujer contesta :- y veneno!.,0
Es un enanito que va por el bosque y se sienta en un hacha. ¿Os hace risa? Pues el se partio el culo..,0
Que le dice una cutxara a una gelatina.Notienbles que te como.,0
¿por que los gallegos le ponen azúcar a la cama antes de dormir? para tener dulces sueños.,0
Dd.,0
Esto son tres nios tonto nadi y ninguno nadie se caio al pozo y tonto fue a pedir ayuda vio un señor y le dijo:nadie se a caido en el pozo y ninguno fue a rescatarlo y yo e venido a pedir ayuda niño tu eres tonto si.,0
Que le dice la bañera al vater yo soi llorona per tu come mierdas .,0
Cual es la diferendia de un tipo mque salta de un quiento piso y otro del primero?es que el delk quinto sice haaaaaaa!pum!! y el del primero pum!!! aaaaaaaaaa!.,0
Habiaunavestru.,0
1 ACTO-hay un tomate..2ACTO-hay una camara de fotos...3 ACTO-el tomate se quiere hacer una foto..¿COMO SE LLAMA LA OBRA?..TÓMATE UNA FOTO.JAJAJA.,0
"¿En qué se parecen el Real Madrid y un Belén? -Los dos tienen muchas figuras, pero ninguna se mueve..",0
"Esto es un tonto y un listo,yun día va el listo y le dice al tonto:oye conoces a Tojo y el tonto dice:¿que Tojo? y el listo le dice:el que te escupe en el ojo.Y así todos los días,así que un día va el tonto donde su mujer y la dice:cariño hay un tonto que todo el día me está diciendo que si conozco a Tojo,y entonces la mujer le da ideas para vacilar al listo.Y un día va el tonto y le dice al listo:oye conoces a Clara,y el listo dice:quién la amiga de Tojo y el tonto dice:que Tojo..",0
Salgo de la cama voi ala cocina cojo el cuxillo i ¡pan con mantequilla|.,0
QUE LA DICE UN SEMAFORO A OTRO NO MEMIRES QUE PONGO ROJO.,0
"Cabalgi que cabalgui, el Conde de Feluchi, por la bella campiña italiana, y a mitad del camino an ferti dolor de vientre. Descensi del caballo, descensi pantaloni, descensi calzoncello,nada an pedo. Ascensi calzoncello, ascensi pantaloni, ascensi caballo.Cabalgui que cabalgui el Conde de Felucchi por la bella campiña italiana. Y a mitad del camino an ferti dolor de ventri; descensi de caballo, descensi pantaloni, descensi calzoncello,nada an pedo.Cabalgui que cabalgui el Conde de Felucchi; y a mitad del camino an ferti dolor de vientri;el Conde pensó: nada an pedo. !Oh mamma, la grande cagada! .",0
"Cual es el colmo dr un albañil,tener una novia paleta.",0
,0
"¿Esta bien visto comerte el pollo con tus dedos? -No""",0
¿Qué le dijo un chinche al otro? Te amo chinchera mente.,0
¿Cual es el colomo de un abogado? perder la muela del juicio jajajajajajajajaj.,0
¿Cómo se dice pistola en Árabe? ahivalabala.,0
"Llega Pepito llorando a su casa y le dice su mama - ¿por qué lloras? - Es que la vieja gorda me pego. , La mamá de Pepito fué a reclamarle a la señora gorda: -¿Porqué le pegó a mi hijo? - Es que me dijo vieja gorda. Y dice la mama: - Y quizás pegándole va usted s adelgasar!!.",0
¿CUAL ES EL COLMO DE UN CALVO? QUE LE TOMEN EL PELO! JAJA .,0
¿Cúal es el pan que se lava? Respuesta: el pantalon jajajajajaja.,0
"-¿Oye, y tu desde cuando llevas gafas? -Desde que mate una mosca de un manotazo. -Pues no lo entiendo -Es que no era una mosca, era un clavo..",0
Q le dice un chinche a una chincha? te amo chincheramente ajajjajajjajajjajjaj .,0
Dice k habia una ninia k solo tenia tres pelos entons la ninia le dice a asu mama ¡ mama hasme 3 trenzas entons se le cae un pelo y komienza a llorar y despues le dice ¡ mama hazme dos colitas¡ entonses se le cae nuevamente su cabello y le keda solo un pelo entonses dice la ninia ¡ mejor me lo dejo suelto ¡jajaaj.,0
Va un hombre caminando por la calle escuchando musik en su celu ultimo modelo y aparece un ladron y le dice dame tu telefono y este le dice 3717....,0
¿como se dice en chino espejo? aitoillo.,0
¿como corta un chino el jamon? hahua yaky chan.,0
QUE LEDIJO UNA PIEDRA A OTRA PIEDRA SOMOS LOS PICAPIEDRAS.,0
Era una vez 1 Frances 1español i 1 portuges. Ilos 3 se van a un castillo i se encuentran al rey. I despues viene la princessa i dicen los3Hoooooo que guapa. Idice el rey si la os quereis quedar teneis que accer una cosa tiraros de la montaña mas alta del mundo. I dicen vale. Suven por la escalera. I dice el primero -por mi madre i por mi avuela aya voy pummmm muerto el otro -por mi madr i mi avuela aya voyyy pummmmmm muerto el otro por mi madre por mi avuela ayaaa voy pummmm vaja por las escaleras. vueno mejor porque ese era el español. I se casaron comiero perdises....,0
Que le dice un ojo al otro:tan cerquita y no nos vemos.,0
Un dia el profe de Ciencia le dijo a Jaimito.- Que pasa si te corto una oreja me quedo sordo y si te corto la otra oreja me quedo ciego poque se me caerían los lentes.,0
Cual es el colmo de un bocsiador tirarse de un quinto piso y es qeibar el golpe.,0
"Esta era un señora k fue a una carniceria, y le dijo al carnicero: deme una cabeza de cerdo, entonces el carnicero le dijo: pero señora, aun no llegan y la señora le dijo: y esa k esta aya??, señora eso es un espejo jajaja fome jajaja.",0
He tenido un pasado muy negro. firmado:mickael yakson.,0
"ERAN TRES AMIGOS Y SE LLAMAVAN NADIE,ALGUIEN Y TONTO.VA TONTO A LA COMISARIA Y LA DICE AL OFICIAL ALGUIEN SE CAYO AL POSO Y NADIE LO ESTÀ AYUDANDO ENTONCES EL OFICIAL LE DIJO,USTED ES TONTO EL RESPONDE:SI MUCHO GUSTO..",0
"ESTAN EN UN AVION : NICANOR , BLANCA OVELAR Y LUGO.LUEGO NICANOR DICE VOY HACER FELIZ A UN PARAGUAYO Y TIRA UN 50.000, LUEGO BLANCA DICE HARE FELIZ A 2 PARAGUAYOS Y TIRA UN 100.000 Y LUEGO LUGO DICE YO HARE FELIZ A 3 PARAGUAYOS Y TIRA 150.OOO LUEGO EL PILOTO DICE YO HARE FELIZ ES A MILES DE PARAGUAYOS Y SE TIRA!!!!!JAJAJAJAJA .",0
Avia un niño tan pero tan feo que entro a un concurso de feos y lo echaron porque no aseptaban profesionales.,0
un niño llamado alex fue con su abuela a la feria y cuando volvian habia un carrito de helados y la abuela le pregunto¿quieres uno? y el niñito respondio siiiii y la abuela le compro el helado y se lo iva a comer y se le cayo y la abuelita le dice que no se pueden recojer las cosas del suelo y se fueron caminando para la casa y pasaron a comprar unas cosas que le faltaban y iuban saliendo y la abuelita se cae en un ollo y le dise alex alex salvame y el niñito responde usted dijo que no se pude recojer las cosas del suelo .,0
Esta pedro y llega un bato y le dice -pedro porqe estas tan triste y pedro dice-esckeiva a atropellar a mi suegora y dice el otro te fallaron los frenos pedro dice- no el aselerador.,0
COMO SE DICE ESPEJO EN CHINO:AY TOY YO.,0
P:que le dijo una banana a otra R:por que no me pelas.,0
"Era un hombre tan egoista, pero tan, pero tan egoista...que no prestaba ni atencion..",0
"Un muchilero estaba haciendo dedo y nadie le paraba entonces habia un auto q paso lentito y el se subio gracias ca ca ca.. despues le dijo a su amigo no me vas a creer me subi a un auto sin chofer, pero si tu te subistes cuando yo estaba enpujando .",0
??? qe ace zuperman cuando sale de bañarse¿¿ R= se pOne zuperfume jajajajajajajaja.,0
¿¿¿qe dijio una cereziitap cuando0 se miro0 al espejo0 sereza yo???.,0
Primer acto: Un pelo en un vaso de agua Segundo acto: Un pelo en un vaso de vino TErcer acto: Un pelo en un vaso de jugo Titulo de la obra: ME estan tomando el pelo .,0
-¿Por qué se suicidó el libro de mates? -Porque tenia demasiados problemas..,0
¿que le dijo un jaguar a otro? jawaryu.,0
"Era tan bajita, pero tan, pero tan bajita...que fue al medico para que la dieran de 'alta'..",0
Era un hombre tan feo pero tan feo que busco la palabra feo en un diccionario y salio su foto..,0
Era un chico tan tan tan tan feoooooo que se fue a comprar una mascara de helloween i solo le dieron la goma jajajajajajajajajajjjejejeejejejjjjijijijijiji.,0
Era un señor tan chiquito pero tan chiquito que la cabeza le olia a pies..,0
Cual es el animal mas antiguo el pinguino x qe es blanco y negro.,0
¿que le dice una piedra a otra- la vida es dura .,0
COMO LE DICE UN SEMAFARO A OTRO ¡NO ME MIRES QUE ME ESTOY CAMBIANDO!.,0
"Habia una ves cuatro niños muy ricos y dice el primero, papi comprame el oceano atlantico y dice el otro papi compra el golf de mexico y el otro papi comprame el oceano pacifico y dice el ultimo... yo le voy a decir a mi papi q no les compre nada..!!!!.",0
"HABIA UNA FARMACIA Y UN SEÑOR, EL SEÑOR PREGUNTA TIENE DESODORANTE? SI LE DICE EL VENDEDOR, PERO NADA MAS DE BOLA Y EL SEÑOR DICE NO YO LO KIERO DE AXILA JAJAJAJJAJAJAAJAJA.",0
Que le dice una iguana a otra iguana somos iguanitas.,0
Un chico y una chica salen de un bar pero el chico tiene ganas de tirarse un pedo como pasaba un camion aprobecho para tirarselo paso el camion pero siguio tirandoselo y le dijo la chica...Te ha faltado camionJAJAJAJAJAJAJAJAJAJAJAJAJA.,0
Cual es la ciudad mas cagada del mundo ??? ¡¡¡¡¡¡¡¡¡¡chicago!!!!!!!!!! jajajjajajjajjaja.,0
HABIA UN CHINO UN ITALIANO UN FRANCES Y UN ARGENTINO EL CHINO DICE YO TENGO LA MURALLA EL ITALIANO DICE YO TENGO LOS BANDERINES EL FRANCES DICE YO TENGO UN JARDÍN Y EL ARGENTINO DICE YO TENGO UN PERRO Y TODOS LE PREGUNTAN QUE HACE TU PERRO?SALTA LA MURALLA HACE CACA EN EL JARDIN Y SE LIMPIA LA COLA CON EL BANDERIN..,0
Blanco por dentro y verde por suera si quieres saber espera.,0
QUIERES QUE TE CUENTE EL CHISTE MAS CORTO DEL MUNDO ????? YE TE LO CONTE ........,0
"Que le dijo un perfume a otro perfume: pss, pss.",0
Un niño nuevo llega ala escuela y entonces su maestra le dice:como te llamas yel responde no se maestra . terminando la escuela la maestra va ala casa del niño y l dice entra y dile a tu mama como te llamas y entonces el niño entra a preguntar y su mama se esta bañando y abre la cortina del baño y dice como me llamo mama y la mama le dice:haiiii mis tetasy el niño sale y le dice:me llamo mis tetas. al dia siguiente nadie juega con el y entonces la maestra le dice juegen con mis tetas y todos le agararon sus tetas jajajajajajajaja .,0
Una vez una canguro llevo al bebe al parque llego a casa i le da el bebe ala madre la madre dice oiga este no es mi bebe i la canguo dice tu me dijis tes k si se ensuciava k lo cambiara.,0
Cual es el colmo de un lechero................. ponerle un curita a la leche para que no se corte .,0
Cual es el colmo de la panza...........................el ombligo.,0
QUE LE DIJO UN Cierre A OTRO CIERRE NO CIERREN QUE FALTO YO JAJAJA .,0
Hacer la foto sin flash!!! y flash no salió en la foto..,0
"Era un jugador tan,tan malo que el gol en la repiticion lo fallo.",0
UNA RATITA SE SUBIO A UN ASENSOR Y OTR VINO Y LE DIJO A QUE PISO VA...A MI COLITA.,0
Resulta q una chica se esta bañando y llama a la mama mama mama se me acabo mi shampoo no mama tu shampoo dice para pelo seco y yo ya me lo moje.,0
¿que le dice un semaforo a otro ? no me mires que me pongo rojo.,0
K le dice la lexe al colacao? exame polvo aora k estoy caliente..,0
Que significa onomatopella? un pollito en la carretera diciendo: o no ma atopella.,0
Va un caracol y derrapa va una canica y vuelca va un pez y frena en seco.,0
Que hace un muerto en su tumba -nada-???????????no por que no tiene agua jajaj mama mama en el cole me dicen interesada por que hija dame $5 y te cuento.,0
HABIA UN CHINO UN ITALIANO UN FRANCES Y UN ARGENTINO EL CHINO DICE YO TENGO LA MURALLA EL ITALIANO DICE YO TENGO LOS BANDERINES EL FRANCES DICE YO TENGO UN JARDIN Y EL ARGENTINO DICE YO TENGO UN PERRO Y TODOS LE PREGUNTAN QUE HACE TU PERRO?SALTA LA MURALLA HACE CACA EN EL JARDÍN Y SE LINPIA LA COLA CON EL BANDERIN..,0
Habia una vez un hombre q tenia un amigo y como tipicos amigos se fueron a esquiar en la nieve y su amigo le pergunta a el otro chico xq estras usado botas blancas en la nieve?????-el otro amigo responde:para no dejar huellas en la nieve jajajajajajaaja.,0
Que le dise una pared a la otra?(nos bemos en la esquina) .,0
Cual es el colmo de un doctor?Rta:tener una hija que se llame Dolores y de apellido Remedios jijiiji.,0
"Habia una vez un pastucito.un ingles,un colombiano entonces dijo el pastucito me mato por mi patria,los otros dijieron lo mismo,se fueron al infierno entonces el diablo les dijo si me hacen bomitar les doy un deseo,el ingles les hiso ver videos de sexo y no bomito el colombiano hizo lo mismo y el pastuc ito le mostro bomito real y lo hizo bomitar,y les dijo si me hacen dar miedo les doy otro deseo,entonces el ingles le hizo cosquillas een la cola el colombiano hizo lo mismo,el pastucito le hizo cosquillas en las bolas con unas tijeras y se le fue la mano y le corto la bola y lo hizo asustar entonces les dijo el que me haga llorar gana entonces el ingles le corto el cacho y no lo hizo llorar.,el colombiano hizo lo mismo pero el pastucito le dijo te corto la otra bola nooooooooooooooooooo y lo hizo llorar jajajajajajajajajajajaja.",0
Cual es el colmo de un jardinero?:que su hija se llame rosa y que siempre la dejen plantada.,0
La novia de Pepito le pregunta a éste: -¿Y cómo has aprendido a besar tan bien? -Porque sé tocar la corneta..,0
¿ por que disen que el hombre esta en la luna por que siempre que piensa disen hay esta en la luna .,0
Que le dise un zapato a lotro?(que bida mas arestrada llebamos) jajaja.,0
Por que cuando llueve el avion no se moja?Rta:porque tiene piloto Jaajaja entendiste.,0
La fiesta estaba llegando al punto maximo y Pepito le pregunta a una chica vas a bailary la chica entusiasmada le dice ¡siiiiiiiiii y pepito le dice entoces puedo sentarme en tu asciento.,0
como destornuda un jitomatito????????? ketsup...!!!! hehehehehehehhehehehhehhehhehe .,0
1 escena:una gorda con una pistola 2 escena la misma gorda con la misma pistola 3 escena la misma gorda con la misma pistola.. titulo de la obra se armo la gorda.,0
"Habia una ves una nalga que le dijo al fundillo: me ise popo, me ise popo. y el fundillo le responde cuando que ni me di cuenta, si me uviera dado cuenta ubiera tirado un peo. llega una diarreaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa noooooooooooo. otra ves voy a tener que echarme picante noooooooo. dijo la nalga y el fundillo. fin.",0
Abia una ves un´porro qe se llamaba pegamento se callo y se pego.,0
"Llega el niño a casa y le dice a su mama mami, tengo una noticia buena y otra mala dime la buena dice mama saque un diez en matematicas ylamala dice mama que es mentira.",0
Como se dice tiro en arabe?alla va la bala.,0
